 ID;value;date;indoor T;indoor RH ;co2;outT;tsv
5491;0.01 ;30/06/2024 22:00;26.54 ;50.48 ;349.23 ;23.6 ;-0.26 
5493;0.01 ;30/06/2024 23:00;26.54 ;50.48 ;349.23 ;22.6 ;-0.26 
5495;0.01 ;01/07/2024 00:00;26.54 ;50.49 ;349.23 ;21.8 ;-0.26 
5497;0.01 ;01/07/2024 01:00;26.54 ;50.49 ;349.23 ;21.0 ;-0.26 
5499;0.01 ;01/07/2024 02:00;26.54 ;50.5 ;349.23 ;20.2 ;-0.26 
5501;0.01 ;01/07/2024 03:00;26.54 ;50.5 ;349.23 ;19.5 ;-0.26 
5503;0.01 ;01/07/2024 04:00;26.55 ;50.51 ;349.23 ;19.0 ;-0.26 
5505;0.01 ;01/07/2024 05:00;26.55 ;50.51 ;349.23 ;18.4 ;-0.26 
5507;0.01 ;01/07/2024 06:00;26.55 ;50.52 ;349.23 ;18.2 ;-0.26 
5509;0.01 ;01/07/2024 07:00;26.55 ;50.53 ;349.23 ;19.0 ;-0.26 
5511;0.01 ;01/07/2024 08:00;26.55 ;50.53 ;349.23 ;21.0 ;-0.26 
5513;0.01 ;01/07/2024 09:00;26.55 ;50.54 ;349.23 ;22.8 ;-0.26 
5515;0.01 ;01/07/2024 10:00;26.55 ;50.54 ;349.23 ;24.4 ;-0.26 
5517;0.01 ;01/07/2024 11:00;26.56 ;50.55 ;349.23 ;26.5 ;-0.26 
5519;0.01 ;01/07/2024 12:00;26.56 ;50.55 ;349.23 ;27.8 ;-0.26 
5521;0.01 ;01/07/2024 13:00;26.56 ;50.56 ;349.23 ;29.6 ;-0.26 
5523;0.01 ;01/07/2024 14:00;26.56 ;50.56 ;349.22 ;29.6 ;-0.26 
5525;0.01 ;01/07/2024 15:00;26.56 ;50.57 ;349.22 ;28.5 ;-0.26 
5527;0.01 ;01/07/2024 16:00;26.56 ;50.57 ;349.22 ;28.0 ;-0.26 
5529;0.01 ;01/07/2024 17:00;26.57 ;50.58 ;349.22 ;27.0 ;-0.26 
5531;0.01 ;01/07/2024 18:00;26.57 ;50.59 ;349.22 ;25.2 ;-0.26 
5533;0.01 ;01/07/2024 19:00;26.57 ;50.59 ;349.22 ;24.9 ;-0.26 
5535;0.01 ;01/07/2024 20:00;26.57 ;50.6 ;349.22 ;24.2 ;-0.26 
5537;0.01 ;01/07/2024 21:00;26.57 ;50.6 ;349.22 ;23.2 ;-0.26 
5539;0.01 ;01/07/2024 22:00;26.57 ;50.61 ;349.22 ;22.2 ;-0.26 
5541;0.01 ;01/07/2024 23:00;26.57 ;50.61 ;349.22 ;21.4 ;-0.26 
5543;0.01 ;02/07/2024 00:00;26.58 ;50.62 ;349.22 ;20.7 ;-0.26 
5545;0.01 ;02/07/2024 01:00;26.58 ;50.62 ;349.22 ;20.2 ;-0.26 
5547;0.01 ;02/07/2024 02:00;26.58 ;50.63 ;349.22 ;19.6 ;-0.26 
5549;0.01 ;02/07/2024 03:00;26.58 ;50.64 ;349.22 ;19.2 ;-0.26 
5551;0.01 ;02/07/2024 04:00;26.58 ;50.64 ;349.22 ;18.6 ;-0.26 
5553;0.01 ;02/07/2024 05:00;26.58 ;50.65 ;349.22 ;18.5 ;-0.26 
5555;0.01 ;02/07/2024 06:00;26.59 ;50.65 ;349.21 ;18.2 ;-0.26 
5557;0.01 ;02/07/2024 07:00;26.59 ;50.66 ;349.21 ;18.5 ;-0.26 
5559;0.01 ;02/07/2024 08:00;26.59 ;50.66 ;349.21 ;19.4 ;-0.26 
5561;0.01 ;02/07/2024 09:00;26.59 ;50.67 ;349.21 ;21.0 ;-0.26 
5563;0.01 ;02/07/2024 10:00;26.59 ;50.67 ;349.21 ;22.2 ;-0.26 
5565;0.01 ;02/07/2024 11:00;26.59 ;50.68 ;349.21 ;23.6 ;-0.26 
5567;0.01 ;02/07/2024 12:00;26.59 ;50.68 ;349.21 ;25.0 ;-0.26 
5569;0.01 ;02/07/2024 13:00;26.6 ;50.69 ;349.21 ;27.8 ;-0.26 
5571;0.01 ;02/07/2024 14:00;26.6 ;50.7 ;349.21 ;27.1 ;-0.26 
5573;0.01 ;02/07/2024 15:00;26.6 ;50.7 ;349.21 ;27.3 ;-0.26 
5575;0.01 ;02/07/2024 16:00;26.6 ;50.71 ;349.21 ;27.4 ;-0.26 
5577;0.01 ;02/07/2024 17:00;26.6 ;50.71 ;349.21 ;27.0 ;-0.26 
5579;0.01 ;02/07/2024 18:00;26.6 ;50.72 ;349.21 ;26.4 ;-0.26 
5581;0.01 ;02/07/2024 19:00;26.61 ;50.72 ;349.21 ;25.4 ;-0.26 
5583;0.01 ;02/07/2024 20:00;26.61 ;50.73 ;349.21 ;24.2 ;-0.26 
5585;0.01 ;02/07/2024 21:00;26.61 ;50.73 ;349.21 ;22.8 ;-0.26 
5587;0.01 ;02/07/2024 22:00;26.61 ;50.74 ;349.2 ;21.8 ;-0.26 
5589;0.01 ;02/07/2024 23:00;26.61 ;50.75 ;349.2 ;21.2 ;-0.26 
5591;0.01 ;03/07/2024 00:00;26.61 ;50.75 ;349.2 ;20.4 ;-0.26 
5593;0.01 ;03/07/2024 01:00;26.61 ;50.76 ;349.2 ;19.8 ;-0.26 
5595;0.01 ;03/07/2024 02:00;26.62 ;50.76 ;349.2 ;19.4 ;-0.26 
5597;0.01 ;03/07/2024 03:00;26.62 ;50.77 ;349.2 ;18.8 ;-0.26 
5599;0.01 ;03/07/2024 04:00;26.62 ;50.77 ;349.2 ;18.2 ;-0.26 
5601;0.01 ;03/07/2024 05:00;26.62 ;50.78 ;349.2 ;17.6 ;-0.26 
5603;0.01 ;03/07/2024 06:00;26.62 ;50.78 ;349.2 ;17.1 ;-0.26 
5605;0.01 ;03/07/2024 07:00;26.62 ;50.79 ;349.2 ;17.8 ;-0.26 
5607;0.01 ;03/07/2024 08:00;26.63 ;50.79 ;349.2 ;19.9 ;-0.26 
5609;0.01 ;03/07/2024 09:00;26.63 ;50.8 ;349.2 ;21.6 ;-0.26 
5611;0.01 ;03/07/2024 10:00;26.63 ;50.81 ;349.2 ;22.8 ;-0.26 
5613;0.01 ;03/07/2024 11:00;26.63 ;50.81 ;349.2 ;24.4 ;-0.26 
5615;0.01 ;03/07/2024 12:00;26.63 ;50.82 ;349.2 ;25.5 ;-0.26 
5617;0.01 ;03/07/2024 13:00;26.63 ;50.82 ;349.2 ;27.0 ;-0.26 
5619;0.01 ;03/07/2024 14:00;26.63 ;50.83 ;349.2 ;27.5 ;-0.26 
5621;0.01 ;03/07/2024 15:00;26.64 ;50.83 ;349.19 ;27.7 ;-0.26 
5623;0.01 ;03/07/2024 16:00;26.64 ;50.84 ;349.19 ;27.3 ;-0.26 
5625;0.01 ;03/07/2024 17:00;26.64 ;50.84 ;349.19 ;26.8 ;-0.26 
5627;0.01 ;03/07/2024 18:00;26.64 ;50.85 ;349.19 ;24.6 ;-0.26 
5629;0.01 ;03/07/2024 19:00;26.64 ;50.85 ;349.19 ;23.6 ;-0.26 
5631;0.01 ;03/07/2024 20:00;26.64 ;50.86 ;349.19 ;22.2 ;-0.26 
5633;0.01 ;03/07/2024 21:00;26.65 ;50.87 ;349.19 ;20.7 ;-0.26 
5635;0.01 ;03/07/2024 22:00;26.65 ;50.87 ;349.19 ;20.0 ;-0.26 
5637;0.01 ;03/07/2024 23:00;26.65 ;50.88 ;349.19 ;19.8 ;-0.26 
5639;0.01 ;04/07/2024 00:00;26.65 ;50.88 ;349.19 ;19.5 ;-0.26 
5641;0.01 ;04/07/2024 01:00;26.65 ;50.89 ;349.19 ;19.2 ;-0.26 
5643;0.01 ;04/07/2024 02:00;26.65 ;50.89 ;349.19 ;19.1 ;-0.26 
5645;0.01 ;04/07/2024 03:00;26.65 ;50.9 ;349.19 ;19.0 ;-0.26 
5647;0.01 ;04/07/2024 04:00;26.66 ;50.9 ;349.19 ;18.3 ;-0.26 
5649;0.01 ;04/07/2024 05:00;26.66 ;50.91 ;349.19 ;18.0 ;-0.26 
5651;0.01 ;04/07/2024 06:00;26.66 ;50.92 ;349.19 ;17.5 ;-0.26 
5653;0.01 ;04/07/2024 07:00;26.66 ;50.92 ;349.18 ;17.8 ;-0.26 
5655;0.01 ;04/07/2024 08:00;26.66 ;50.93 ;349.18 ;19.0 ;-0.26 
5657;0.01 ;04/07/2024 09:00;26.66 ;50.93 ;349.18 ;20.6 ;-0.26 
5659;0.01 ;04/07/2024 10:00;26.67 ;50.94 ;349.18 ;22.1 ;-0.26 
5661;0.01 ;04/07/2024 11:00;26.67 ;50.94 ;349.18 ;23.5 ;-0.26 
5663;0.01 ;04/07/2024 12:00;26.67 ;50.95 ;349.18 ;24.6 ;-0.26 
5665;0.01 ;04/07/2024 13:00;26.67 ;50.95 ;349.18 ;25.9 ;-0.26 
5667;0.01 ;04/07/2024 14:00;26.67 ;50.96 ;349.18 ;26.1 ;-0.26 
5669;0.01 ;04/07/2024 15:00;26.67 ;50.96 ;349.18 ;26.8 ;-0.26 
5671;0.01 ;04/07/2024 16:00;26.67 ;50.97 ;349.18 ;27.2 ;-0.26 
5673;0.01 ;04/07/2024 17:00;26.68 ;50.98 ;349.18 ;27.3 ;-0.26 
5675;0.01 ;04/07/2024 18:00;26.68 ;50.98 ;349.18 ;26.8 ;-0.26 
5677;0.01 ;04/07/2024 19:00;26.68 ;50.99 ;349.18 ;26.4 ;-0.26 
5679;0.01 ;04/07/2024 20:00;26.68 ;50.99 ;349.18 ;24.8 ;-0.26 
5681;0.01 ;04/07/2024 21:00;26.68 ;51.0 ;349.18 ;23.2 ;-0.26 
5683;0.01 ;04/07/2024 22:00;26.68 ;51.0 ;349.18 ;22.0 ;-0.26 
5685;0.01 ;04/07/2024 23:00;26.69 ;51.01 ;349.17 ;21.0 ;-0.26 
5687;0.01 ;05/07/2024 00:00;26.69 ;51.01 ;349.17 ;20.0 ;-0.26 
5689;0.01 ;05/07/2024 01:00;26.69 ;51.02 ;349.17 ;19.0 ;-0.26 
5691;0.01 ;05/07/2024 02:00;26.69 ;51.02 ;349.17 ;18.1 ;-0.26 
5693;0.01 ;05/07/2024 03:00;26.69 ;51.03 ;349.17 ;17.4 ;-0.26 
5695;0.01 ;05/07/2024 04:00;26.69 ;51.04 ;349.17 ;17.0 ;-0.26 
5697;0.01 ;05/07/2024 05:00;26.69 ;51.04 ;349.17 ;16.6 ;-0.26 
5699;0.01 ;05/07/2024 06:00;26.7 ;51.05 ;349.17 ;16.3 ;-0.26 
5701;0.01 ;05/07/2024 07:00;26.7 ;51.05 ;349.17 ;17.0 ;-0.26 
5703;0.01 ;05/07/2024 08:00;26.7 ;51.06 ;349.17 ;19.4 ;-0.26 
5705;0.01 ;05/07/2024 09:00;26.7 ;51.06 ;349.17 ;21.2 ;-0.26 
5707;0.01 ;05/07/2024 10:00;26.7 ;51.07 ;349.17 ;23.1 ;-0.26 
5709;0.01 ;05/07/2024 11:00;26.7 ;51.07 ;349.17 ;25.0 ;-0.26 
5711;0.01 ;05/07/2024 12:00;26.71 ;51.08 ;349.17 ;26.6 ;-0.26 
5713;0.01 ;05/07/2024 13:00;26.71 ;51.09 ;349.17 ;28.5 ;-0.26 
5715;0.01 ;05/07/2024 14:00;26.71 ;51.09 ;349.17 ;29.0 ;-0.26 
5717;0.01 ;05/07/2024 15:00;26.71 ;51.1 ;349.16 ;29.6 ;-0.26 
5719;0.01 ;05/07/2024 16:00;26.71 ;51.1 ;349.16 ;30.0 ;-0.26 
5721;0.01 ;05/07/2024 17:00;26.71 ;51.11 ;349.16 ;30.0 ;-0.26 
5723;0.01 ;05/07/2024 18:00;26.71 ;51.11 ;349.16 ;29.8 ;-0.26 
5725;0.01 ;05/07/2024 19:00;26.72 ;51.12 ;349.16 ;29.2 ;-0.26 
5727;0.01 ;05/07/2024 20:00;26.72 ;51.12 ;349.16 ;27.3 ;-0.26 
5729;0.01 ;05/07/2024 21:00;26.72 ;51.13 ;349.16 ;25.5 ;-0.26 
5731;0.01 ;05/07/2024 22:00;26.72 ;51.13 ;349.16 ;23.8 ;-0.26 
5733;0.01 ;05/07/2024 23:00;26.72 ;51.14 ;349.16 ;22.6 ;-0.26 
5735;0.01 ;06/07/2024 00:00;26.72 ;51.15 ;349.16 ;21.4 ;-0.26 
5737;0.01 ;06/07/2024 01:00;26.73 ;51.15 ;349.16 ;20.3 ;-0.26 
5739;0.01 ;06/07/2024 02:00;26.73 ;51.16 ;349.16 ;19.5 ;-0.26 
5741;0.01 ;06/07/2024 03:00;26.73 ;51.16 ;349.16 ;19.0 ;-0.26 
5743;0.01 ;06/07/2024 04:00;26.73 ;51.17 ;349.16 ;18.6 ;-0.26 
5745;0.01 ;06/07/2024 05:00;26.73 ;51.17 ;349.16 ;18.2 ;-0.26 
5747;0.01 ;06/07/2024 06:00;26.73 ;51.18 ;349.16 ;17.8 ;-0.26 
5749;0.01 ;06/07/2024 07:00;26.73 ;51.18 ;349.15 ;18.2 ;-0.26 
5751;0.01 ;06/07/2024 08:00;26.74 ;51.19 ;349.15 ;20.0 ;-0.26 
5753;0.01 ;06/07/2024 09:00;26.74 ;51.2 ;349.15 ;22.1 ;-0.26 
5755;0.01 ;06/07/2024 10:00;26.74 ;51.2 ;349.15 ;24.0 ;-0.26 
5757;0.01 ;06/07/2024 11:00;26.74 ;51.21 ;349.15 ;25.6 ;-0.26 
5759;0.01 ;06/07/2024 12:00;26.74 ;51.21 ;349.15 ;27.8 ;-0.26 
5761;0.01 ;06/07/2024 13:00;26.74 ;51.22 ;349.15 ;29.7 ;-0.26 
5763;0.01 ;06/07/2024 14:00;26.75 ;51.22 ;349.15 ;29.6 ;-0.26 
5765;0.01 ;06/07/2024 15:00;26.75 ;51.23 ;349.15 ;30.3 ;-0.26 
5767;0.01 ;06/07/2024 16:00;26.75 ;51.23 ;349.15 ;30.6 ;-0.26 
5769;0.01 ;06/07/2024 17:00;26.75 ;51.24 ;349.15 ;30.2 ;-0.26 
5771;0.01 ;06/07/2024 18:00;26.75 ;51.24 ;349.15 ;29.4 ;-0.26 
5773;0.01 ;06/07/2024 19:00;26.75 ;51.25 ;349.15 ;28.2 ;-0.26 
5775;0.01 ;06/07/2024 20:00;26.75 ;51.26 ;349.15 ;26.4 ;-0.26 
5777;0.01 ;06/07/2024 21:00;26.76 ;51.26 ;349.15 ;24.3 ;-0.26 
5779;0.01 ;06/07/2024 22:00;26.76 ;51.27 ;349.15 ;23.0 ;-0.26 
5781;0.01 ;06/07/2024 23:00;26.76 ;51.27 ;349.15 ;21.9 ;-0.26 
5783;0.01 ;07/07/2024 00:00;26.76 ;51.28 ;349.14 ;20.9 ;-0.26 
5785;0.01 ;07/07/2024 01:00;26.76 ;51.28 ;349.14 ;20.5 ;-0.26 
5787;0.01 ;07/07/2024 02:00;26.76 ;51.29 ;349.14 ;20.0 ;-0.26 
5789;0.01 ;07/07/2024 03:00;26.77 ;51.29 ;349.14 ;19.2 ;-0.26 
5791;0.01 ;07/07/2024 04:00;26.77 ;51.3 ;349.14 ;19.0 ;-0.26 
5793;0.01 ;07/07/2024 05:00;26.77 ;51.3 ;349.14 ;19.0 ;-0.26 
5795;0.01 ;07/07/2024 06:00;26.77 ;51.31 ;349.14 ;18.8 ;-0.26 
5797;0.01 ;07/07/2024 07:00;26.77 ;51.32 ;349.14 ;19.2 ;-0.26 
5799;0.01 ;07/07/2024 08:00;26.77 ;51.32 ;349.14 ;21.0 ;-0.26 
5801;0.01 ;07/07/2024 09:00;26.77 ;51.33 ;349.14 ;22.8 ;-0.26 
5803;0.01 ;07/07/2024 10:00;26.78 ;51.33 ;349.14 ;24.4 ;-0.26 
5805;0.01 ;07/07/2024 11:00;26.78 ;51.34 ;349.14 ;26.0 ;-0.26 
5807;0.01 ;07/07/2024 12:00;26.78 ;51.34 ;349.14 ;27.4 ;-0.26 
5809;0.01 ;07/07/2024 13:00;26.78 ;51.35 ;349.14 ;29.1 ;-0.26 
5811;0.01 ;07/07/2024 14:00;26.78 ;51.35 ;349.14 ;29.6 ;-0.26 
5813;0.01 ;07/07/2024 15:00;26.78 ;51.36 ;349.14 ;29.0 ;-0.26 
5815;0.01 ;07/07/2024 16:00;26.79 ;51.37 ;349.13 ;27.4 ;-0.26 
5817;0.01 ;07/07/2024 17:00;26.79 ;51.37 ;349.13 ;27.8 ;-0.26 
5819;0.01 ;07/07/2024 18:00;26.79 ;51.38 ;349.13 ;27.8 ;-0.26 
5821;0.01 ;07/07/2024 19:00;26.79 ;51.38 ;349.13 ;27.6 ;-0.26 
5823;0.01 ;07/07/2024 20:00;26.79 ;51.39 ;349.13 ;26.6 ;-0.26 
5825;0.01 ;07/07/2024 21:00;26.79 ;51.39 ;349.13 ;25.4 ;-0.26 
5827;0.01 ;07/07/2024 22:00;26.79 ;51.4 ;349.13 ;24.2 ;-0.26 
5829;0.01 ;07/07/2024 23:00;26.8 ;51.4 ;349.13 ;23.4 ;-0.26 
5831;0.01 ;08/07/2024 00:00;26.8 ;51.41 ;349.13 ;22.7 ;-0.26 
5833;0.01 ;08/07/2024 01:00;26.8 ;51.41 ;349.13 ;22.3 ;-0.26 
5835;0.01 ;08/07/2024 02:00;26.8 ;51.42 ;349.13 ;21.8 ;-0.26 
5837;0.01 ;08/07/2024 03:00;26.8 ;51.43 ;349.13 ;21.5 ;-0.26 
5839;0.01 ;08/07/2024 04:00;26.8 ;51.43 ;349.13 ;21.3 ;-0.26 
5841;0.01 ;08/07/2024 05:00;26.81 ;51.44 ;349.13 ;21.2 ;-0.26 
5843;0.01 ;08/07/2024 06:00;26.81 ;51.44 ;349.13 ;21.0 ;-0.26 
5845;0.01 ;08/07/2024 07:00;26.81 ;51.45 ;349.13 ;21.2 ;-0.26 
5847;0.01 ;08/07/2024 08:00;26.81 ;51.45 ;349.12 ;22.2 ;-0.26 
5849;0.01 ;08/07/2024 09:00;26.81 ;51.46 ;349.12 ;23.6 ;-0.26 
5851;0.01 ;08/07/2024 10:00;26.81 ;51.46 ;349.12 ;24.9 ;-0.26 
5853;0.01 ;08/07/2024 11:00;26.81 ;51.47 ;349.12 ;26.4 ;-0.26 
5855;0.01 ;08/07/2024 12:00;26.82 ;51.48 ;349.12 ;27.8 ;-0.26 
5857;0.01 ;08/07/2024 13:00;26.82 ;51.48 ;349.12 ;30.6 ;-0.26 
5859;0.01 ;08/07/2024 14:00;26.82 ;51.49 ;349.12 ;30.6 ;-0.26 
5861;0.01 ;08/07/2024 15:00;26.82 ;51.49 ;349.12 ;31.4 ;-0.26 
5863;0.01 ;08/07/2024 16:00;26.82 ;51.5 ;349.12 ;31.7 ;-0.26 
5865;0.01 ;08/07/2024 17:00;26.82 ;51.5 ;349.12 ;31.8 ;-0.26 
5867;0.01 ;08/07/2024 18:00;26.83 ;51.51 ;349.12 ;31.6 ;-0.26 
5869;0.01 ;08/07/2024 19:00;26.83 ;51.51 ;349.12 ;31.2 ;-0.26 
5871;0.01 ;08/07/2024 20:00;26.83 ;51.52 ;349.12 ;29.8 ;-0.26 
5873;0.01 ;08/07/2024 21:00;26.83 ;51.52 ;349.12 ;27.8 ;-0.26 
5875;0.01 ;08/07/2024 22:00;26.83 ;51.53 ;349.12 ;26.4 ;-0.26 
5877;0.01 ;08/07/2024 23:00;26.83 ;51.54 ;349.12 ;25.0 ;-0.26 
5879;0.01 ;09/07/2024 00:00;26.83 ;51.54 ;349.11 ;23.6 ;-0.26 
5881;0.01 ;09/07/2024 01:00;26.84 ;51.55 ;349.11 ;22.6 ;-0.26 
5883;0.01 ;09/07/2024 02:00;26.84 ;51.55 ;349.11 ;21.6 ;-0.26 
5885;0.01 ;09/07/2024 03:00;26.84 ;51.56 ;349.11 ;20.8 ;-0.26 
5887;0.01 ;09/07/2024 04:00;26.84 ;51.56 ;349.11 ;20.1 ;-0.26 
5889;0.01 ;09/07/2024 05:00;26.84 ;51.57 ;349.11 ;19.4 ;-0.26 
5891;0.01 ;09/07/2024 06:00;26.84 ;51.57 ;349.11 ;18.9 ;-0.26 
5893;0.01 ;09/07/2024 07:00;26.85 ;51.58 ;349.11 ;19.6 ;-0.26 
5895;0.01 ;09/07/2024 08:00;26.85 ;51.58 ;349.11 ;22.3 ;-0.26 
5897;0.01 ;09/07/2024 09:00;26.85 ;51.59 ;349.11 ;24.3 ;-0.26 
5899;0.01 ;09/07/2024 10:00;26.85 ;51.6 ;349.11 ;26.4 ;-0.26 
5901;0.01 ;09/07/2024 11:00;26.85 ;51.6 ;349.11 ;28.7 ;-0.26 
5903;0.01 ;09/07/2024 12:00;26.85 ;51.61 ;349.11 ;30.8 ;-0.26 
5905;0.01 ;09/07/2024 13:00;26.85 ;51.61 ;349.11 ;33.0 ;-0.26 
5907;0.01 ;09/07/2024 14:00;26.86 ;51.62 ;349.11 ;33.2 ;-0.26 
5909;0.01 ;09/07/2024 15:00;26.86 ;51.62 ;349.11 ;33.6 ;-0.26 
5911;0.01 ;09/07/2024 16:00;26.86 ;51.63 ;349.1 ;34.0 ;-0.26 
5913;0.01 ;09/07/2024 17:00;26.86 ;51.63 ;349.1 ;33.8 ;-0.26 
5915;0.01 ;09/07/2024 18:00;26.86 ;51.64 ;349.1 ;33.3 ;-0.26 
5917;0.01 ;09/07/2024 19:00;26.86 ;51.65 ;349.1 ;32.8 ;-0.26 
5919;0.01 ;09/07/2024 20:00;26.87 ;51.65 ;349.1 ;31.4 ;-0.26 
5921;0.01 ;09/07/2024 21:00;26.87 ;51.66 ;349.1 ;29.0 ;-0.26 
5923;0.01 ;09/07/2024 22:00;26.87 ;51.66 ;349.1 ;27.6 ;-0.26 
5925;0.01 ;09/07/2024 23:00;26.87 ;51.67 ;349.1 ;26.2 ;-0.26 
5927;0.01 ;10/07/2024 00:00;26.87 ;51.67 ;349.1 ;24.0 ;-0.26 
5929;0.01 ;10/07/2024 01:00;26.87 ;51.68 ;349.1 ;22.6 ;-0.26 
5931;0.01 ;10/07/2024 02:00;26.87 ;51.68 ;349.1 ;21.6 ;-0.26 
5933;0.01 ;10/07/2024 03:00;26.88 ;51.69 ;349.1 ;20.8 ;-0.26 
5935;0.01 ;10/07/2024 04:00;26.88 ;51.69 ;349.1 ;20.4 ;-0.26 
5937;0.01 ;10/07/2024 05:00;26.88 ;51.7 ;349.1 ;20.0 ;-0.26 
5939;0.01 ;10/07/2024 06:00;26.88 ;51.71 ;349.1 ;19.6 ;-0.26 
5941;0.01 ;10/07/2024 07:00;26.88 ;51.71 ;349.1 ;20.2 ;-0.26 
5943;0.01 ;10/07/2024 08:00;26.88 ;51.72 ;349.1 ;23.1 ;-0.26 
5945;0.01 ;10/07/2024 09:00;26.89 ;51.72 ;349.09 ;25.4 ;-0.26 
5947;0.01 ;10/07/2024 10:00;26.89 ;51.73 ;349.09 ;27.6 ;-0.26 
5949;0.01 ;10/07/2024 11:00;26.89 ;51.73 ;349.09 ;29.9 ;-0.26 
5951;0.01 ;10/07/2024 12:00;26.89 ;51.74 ;349.09 ;31.8 ;-0.26 
5953;0.01 ;10/07/2024 13:00;26.89 ;51.74 ;349.09 ;34.4 ;-0.26 
5955;0.01 ;10/07/2024 14:00;26.89 ;51.75 ;349.09 ;33.9 ;-0.26 
5957;0.01 ;10/07/2024 15:00;26.89 ;51.75 ;349.09 ;34.8 ;-0.26 
5959;0.01 ;10/07/2024 16:00;26.9 ;51.76 ;349.09 ;35.1 ;-0.26 
5961;0.01 ;10/07/2024 17:00;26.9 ;51.77 ;349.09 ;35.2 ;-0.26 
5963;0.01 ;10/07/2024 18:00;26.9 ;51.77 ;349.09 ;35.0 ;-0.26 
5965;0.01 ;10/07/2024 19:00;26.9 ;51.78 ;349.09 ;34.3 ;-0.26 
5967;0.01 ;10/07/2024 20:00;26.9 ;51.78 ;349.09 ;32.8 ;-0.26 
5969;0.01 ;10/07/2024 21:00;26.9 ;51.79 ;349.09 ;30.8 ;-0.26 
5971;0.01 ;10/07/2024 22:00;26.91 ;51.79 ;349.09 ;29.2 ;-0.26 
5973;0.01 ;10/07/2024 23:00;26.91 ;51.8 ;349.09 ;27.6 ;-0.26 
5975;0.01 ;11/07/2024 00:00;26.91 ;51.8 ;349.09 ;26.2 ;-0.26 
5977;0.01 ;11/07/2024 01:00;26.91 ;51.81 ;349.08 ;24.8 ;-0.26 
5979;0.01 ;11/07/2024 02:00;26.91 ;51.82 ;349.08 ;23.6 ;-0.26 
5981;0.01 ;11/07/2024 03:00;26.91 ;51.82 ;349.08 ;22.6 ;-0.26 
5983;0.01 ;11/07/2024 04:00;26.91 ;51.83 ;349.08 ;21.7 ;-0.26 
5985;0.01 ;11/07/2024 05:00;26.92 ;51.83 ;349.08 ;21.0 ;-0.26 
5987;0.01 ;11/07/2024 06:00;26.92 ;51.84 ;349.08 ;20.2 ;-0.26 
5989;0.01 ;11/07/2024 07:00;26.92 ;51.84 ;349.08 ;20.4 ;-0.26 
5991;0.01 ;11/07/2024 08:00;26.92 ;51.85 ;349.08 ;22.8 ;-0.26 
5993;0.01 ;11/07/2024 09:00;26.92 ;51.85 ;349.08 ;25.6 ;-0.26 
5995;0.01 ;11/07/2024 10:00;26.92 ;51.86 ;349.08 ;27.4 ;-0.26 
5997;0.01 ;11/07/2024 11:00;26.93 ;51.86 ;349.08 ;29.4 ;-0.26 
5999;0.01 ;11/07/2024 12:00;26.93 ;51.87 ;349.08 ;31.4 ;-0.26 
6001;0.01 ;11/07/2024 13:00;26.93 ;51.88 ;349.08 ;34.5 ;-0.26 
6003;0.01 ;11/07/2024 14:00;26.93 ;51.88 ;349.08 ;34.7 ;-0.26 
6005;0.01 ;11/07/2024 15:00;26.93 ;51.89 ;349.08 ;35.5 ;-0.26 
6007;0.01 ;11/07/2024 16:00;26.93 ;51.89 ;349.08 ;35.8 ;-0.26 
6009;0.01 ;11/07/2024 17:00;26.93 ;51.9 ;349.07 ;35.6 ;-0.26 
6011;0.01 ;11/07/2024 18:00;26.94 ;51.9 ;349.07 ;35.0 ;-0.26 
6013;0.01 ;11/07/2024 19:00;26.94 ;51.91 ;349.07 ;34.2 ;-0.26 
6015;0.01 ;11/07/2024 20:00;26.94 ;51.91 ;349.07 ;32.5 ;-0.26 
6017;0.01 ;11/07/2024 21:00;26.94 ;51.92 ;349.07 ;30.2 ;-0.26 
6019;0.01 ;11/07/2024 22:00;26.94 ;51.93 ;349.07 ;28.7 ;-0.26 
6021;0.01 ;11/07/2024 23:00;26.94 ;51.93 ;349.07 ;27.2 ;-0.26 
6023;0.01 ;12/07/2024 00:00;26.95 ;51.94 ;349.07 ;25.6 ;-0.26 
6025;0.01 ;12/07/2024 01:00;26.95 ;51.94 ;349.07 ;24.2 ;-0.26 
6027;0.01 ;12/07/2024 02:00;26.95 ;51.95 ;349.07 ;23.0 ;-0.26 
6029;0.01 ;12/07/2024 03:00;26.95 ;51.95 ;349.07 ;22.0 ;-0.26 
6031;0.01 ;12/07/2024 04:00;26.95 ;51.96 ;349.07 ;21.2 ;-0.26 
6033;0.01 ;12/07/2024 05:00;26.95 ;51.96 ;349.07 ;20.6 ;-0.26 
6035;0.01 ;12/07/2024 06:00;26.95 ;51.97 ;349.07 ;20.2 ;-0.26 
6037;0.01 ;12/07/2024 07:00;26.96 ;51.97 ;349.07 ;20.8 ;-0.26 
6039;0.01 ;12/07/2024 08:00;26.96 ;51.98 ;349.07 ;23.7 ;-0.26 
6041;0.01 ;12/07/2024 09:00;26.96 ;51.99 ;349.06 ;26.1 ;-0.26 
6043;0.01 ;12/07/2024 10:00;26.96 ;51.99 ;349.06 ;28.4 ;-0.26 
6045;0.01 ;12/07/2024 11:00;26.96 ;52.0 ;349.06 ;30.6 ;-0.26 
6047;0.01 ;12/07/2024 12:00;26.96 ;52.0 ;349.06 ;32.6 ;-0.26 
